property_id,current_outreach_dispo,proposed_outreach_dispo,action,n_sms_messages_in_thread,jev_choice,jev_confidence,is_suppression_relevant,reason,ledger_generated_at
c8a28950-0a71-4aa8-8b63-46517ab6f2ed,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c8a79861-4794-4df1-9f8a-2ed31a85223c,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c8a992c3-cd8a-4a7b-84e4-e71c6c374062,not_interested,not_interested,CONFIRMED,6,not_interested,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
c8b7bf6e-5657-4ee8-8391-37f884dc9b1e,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c8c133e5-2990-426d-849d-e722f95e4aa9,nurture,nurture,CONFIRMED,3,nurture,0.83,False,Jev agrees with existing label (conf 0.83).,2026-09-20T05:32:11.711755+00:00
c8c2e48d-4fcf-4977-83f6-ff261244d19a,needs_sequence,nurture,RECLASSIFY,3,nurture,0.88,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.88).",2026-09-20T05:32:11.711755+00:00
c8c4fd8f-62b1-4d80-99af-210732298e90,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c8c6d3c9-f24c-444e-9c0c-5f7b44eca2c0,wrong_number,nurture,RECLASSIFY,3,nurture,0.56,False,"Jev disagrees with 'wrong_number', proposes 'nurture' (conf 0.56).",2026-09-20T05:32:11.711755+00:00
c8d1a85f-1512-4858-80e5-97da0cd36784,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c8d2c194-8bf4-4cbd-ac73-9567a755423c,needs_sequence,nurture,RECLASSIFY,3,nurture,0.6,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.6).",2026-09-20T05:32:11.711755+00:00
c8d2e8fd-29ac-4df7-ac98-5b7bac5d95aa,wrong_number,nurture,RECLASSIFY,4,nurture,0.32,False,"Jev disagrees with 'wrong_number', proposes 'nurture' (conf 0.32).",2026-09-20T05:32:11.711755+00:00
c8f0e223-fc87-46be-b9b1-41c6f56b18d9,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c8f2468b-b79f-457e-85df-5a7998c277f7,needs_sequence,nurture,RECLASSIFY,8,nurture,0.96,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.96).",2026-09-20T05:32:11.711755+00:00
c8f267d1-3b54-40e7-a264-12cfccbe2cb7,needs_sequence,nurture,RECLASSIFY,4,nurture,0.99,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.99).",2026-09-20T05:32:11.711755+00:00
c8f3ede2-d7f2-4948-ab13-96bb38cf5930,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c8f58f6e-fbca-4985-b33b-d8a886a1742c,wrong_number,nurture,RECLASSIFY,4,nurture,0.83,False,"Jev disagrees with 'wrong_number', proposes 'nurture' (conf 0.83).",2026-09-20T05:32:11.711755+00:00
c8f7193b-8f54-49d3-8af7-2ef2f93db50f,not_interested,not_interested,CONFIRMED,2,not_interested,0.43,False,Jev agrees with existing label (conf 0.43).,2026-09-20T05:32:11.711755+00:00
c90218be-45d4-4644-a041-1b0a177e5c4c,not_interested,not_interested,CONFIRMED,5,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c9098cfd-5b4f-48af-95f1-396c8cce1364,nurture,nurture,CONFIRMED,3,nurture,0.79,False,Jev agrees with existing label (conf 0.79).,2026-09-20T05:32:11.711755+00:00
c91cf65b-96ee-4d68-89f4-c8bbbfe8da7d,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.97,False,Jev agrees with existing label (conf 0.97).,2026-09-20T05:32:11.711755+00:00
c92304ae-a3ca-48a3-a2f1-065cd6037ae5,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c93588c8-832d-4e51-b259-5c84e227eaf3,wrong_number,nurture,RECLASSIFY,4,nurture,0.68,False,"Jev disagrees with 'wrong_number', proposes 'nurture' (conf 0.68).",2026-09-20T05:32:11.711755+00:00
c938ffff-d36a-4823-a830-8c532b26afcc,opted_out,opted_out,CONFIRMED,2,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c94392e0-1ea2-4116-9a36-409300cbf342,wrong_number,wrong_number,CONFIRMED,4,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c944c36b-a84b-4c0d-a170-ae35488536a9,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.92,False,Jev agrees with existing label (conf 0.92).,2026-09-20T05:32:11.711755+00:00
c9451eee-41a5-4f56-8ffb-93c3760ba551,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.37,False,Jev agrees with existing label (conf 0.37).,2026-09-20T05:32:11.711755+00:00
c94d0edc-0931-4efa-9e39-cd0e2e0eaa30,not_interested,not_interested,CONFIRMED,2,not_interested,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
c9531692-0425-4d03-9dea-61e152cdf777,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c95ddd0a-1b07-4e79-b62e-bf9a9ad00f6a,not_interested,not_interested,CONFIRMED,3,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c9660fa7-7019-407f-9b40-0dac321b04b3,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c9673d26-346a-4f4d-b17a-a20884c8bd9b,needs_sequence,nurture,RECLASSIFY,3,nurture,0.75,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.75).",2026-09-20T05:32:11.711755+00:00
c968422d-82d5-4d9c-bf90-f36013b3665e,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c9708888-e1ac-4f78-ba75-bd291678ae11,not_interested,not_interested,CONFIRMED,5,not_interested,0.67,False,Jev agrees with existing label (conf 0.67).,2026-09-20T05:32:11.711755+00:00
c97278ee-f28e-440c-821e-f2e015621722,nurture,nurture,CONFIRMED,3,nurture,0.5700000000000001,False,Jev agrees with existing label (conf 0.5700000000000001).,2026-09-20T05:32:11.711755+00:00
c984df29-4cf2-4817-baba-fa1d0a2020fd,not_interested,nurture,RECLASSIFY,4,nurture,0.59,False,"Jev disagrees with 'not_interested', proposes 'nurture' (conf 0.59).",2026-09-20T05:32:11.711755+00:00
c98d200a-c52a-4fa8-8045-66b18995ec73,opted_out,opted_out,CONFIRMED,2,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c9903294-08d4-4456-a60c-f00d79c24e3b,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c996b36b-0d5e-47a2-a5a4-5e8d23eca99d,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c9a6567a-3769-42c8-b5a3-6c5ff6e9232d,nurture,nurture,CONFIRMED,3,nurture,0.6,False,Jev agrees with existing label (conf 0.6).,2026-09-20T05:32:11.711755+00:00
c9aba694-07f3-4b88-9165-bc51dad80332,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c9bc262f-ab6d-4fe3-a39a-25b19e369ae1,needs_sequence,nurture,RECLASSIFY,3,nurture,0.9,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.9).",2026-09-20T05:32:11.711755+00:00
c9c3aea5-44e1-4fff-ac58-ed9a764554c5,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.52,False,Jev agrees with existing label (conf 0.52).,2026-09-20T05:32:11.711755+00:00
c9c59900-de09-4b1d-8dcc-356b7197ea88,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c9c949bb-3dc5-4a75-b7ba-7e4f9bed2cc1,needs_sequence,not_interested,RECLASSIFY,2,not_interested,0.93,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 0.93).",2026-09-20T05:32:11.711755+00:00
c9cd768d-4855-4590-a621-57af20509e04,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c9d0016c-7b8d-4246-a30a-b182b55de6be,nurture,nurture,CONFIRMED,5,nurture,0.94,False,Jev agrees with existing label (conf 0.94).,2026-09-20T05:32:11.711755+00:00
c9d013dc-e38a-434e-8ba0-20665e5a6b7e,nurture,nurture,CONFIRMED,3,nurture,0.56,False,Jev agrees with existing label (conf 0.56).,2026-09-20T05:32:11.711755+00:00
c9d26e8f-0d24-455c-adc3-21b64791d232,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c9d55648-c33e-488e-8e2f-09e95e054d65,opted_out,not_interested,RECLASSIFY_REVIEW_SUPPRESSION,3,not_interested,1.0,True,"Jev disagrees with opted_out, proposes 'not_interested' (conf 1.0). CHECK: does a separate suppression record need updating before relabeling away from opted_out?",2026-09-20T05:32:11.711755+00:00
c9d7f802-03eb-4ba0-9a39-75f55ff5540e,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c9e217f9-edb2-474b-8959-4ab4451de871,opted_out,opted_out,CONFIRMED,2,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c9e3643a-fc96-4563-ad6b-5d4c899ae87f,nurture,nurture,CONFIRMED,2,nurture,0.79,False,Jev agrees with existing label (conf 0.79).,2026-09-20T05:32:11.711755+00:00
c9e53b2a-ef47-4fbb-a6bf-7db1614d5a75,opted_out,opted_out,CONFIRMED,2,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c9e8f2d9-11ef-485d-a26e-1ec5a6cbe1ca,needs_sequence,not_interested,RECLASSIFY,2,not_interested,0.69,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 0.69).",2026-09-20T05:32:11.711755+00:00
c9ec88c6-c5f5-43aa-a4e0-b06bf3191be6,not_interested,not_interested,CONFIRMED,6,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c9f395e5-b0af-4685-870e-f67c036e3cfe,needs_sequence,nurture,RECLASSIFY,3,nurture,0.86,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.86).",2026-09-20T05:32:11.711755+00:00
c9f5893f-628f-468f-adf4-395a9f23c97a,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c9fe1cac-b007-4e46-ab17-b7a15a205ced,dnc,not_interested,RECLASSIFY_REVIEW_SUPPRESSION,2,not_interested,0.55,True,"No legal language found; text matches 'not_interested' (conf 0.55). CHECK: does a separate suppression record need updating, not just outreach_dispo?",2026-09-20T05:32:11.711755+00:00
ca008390-2a75-4bf7-8f24-e158a0724207,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
ca0aa831-1282-4ef5-9530-74bdc91be8a7,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
ca111450-e6e1-46b4-8cc8-583ba7e472fd,nurture,nurture,CONFIRMED,3,nurture,0.51,False,Jev agrees with existing label (conf 0.51).,2026-09-20T05:32:11.711755+00:00
ca12fb71-1c29-47c6-84be-1eba593e7a50,needs_sequence,nurture,RECLASSIFY,4,nurture,0.5,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.5).",2026-09-20T05:32:11.711755+00:00
ca1e4e9b-db61-4e9f-829c-ef0e24a3f815,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.97,False,Jev agrees with existing label (conf 0.97).,2026-09-20T05:32:11.711755+00:00
ca2489b9-d431-4f7e-93db-8d0c16193900,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
ca41b9d5-5e97-4d41-84d2-0e05a1411f1c,wrong_number,wrong_number,CONFIRMED,3,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
ca53fc0c-c5ad-4338-a2d2-edbe725e4788,not_interested,not_interested,CONFIRMED,3,not_interested,0.97,False,Jev agrees with existing label (conf 0.97).,2026-09-20T05:32:11.711755+00:00
ca553cec-ae93-4ba9-a01e-743edd96c7db,wrong_number,not_interested,RECLASSIFY,2,not_interested,0.8,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 0.8).",2026-09-20T05:32:11.711755+00:00
ca5cf6c4-e868-473e-b95f-d0be3e4d6e91,wrong_number,wrong_number,HOLD_LOW_SIGNAL,2,unclear,0.54,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
ca64476e-7ab1-488b-ad8a-4b9d5196fa88,needs_sequence,nurture,RECLASSIFY,4,nurture,0.93,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.93).",2026-09-20T05:32:11.711755+00:00
ca666dcc-2766-4957-895c-66e59a2c80b8,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
ca8270ad-70f7-44f0-a532-54376e04008b,nurture,nurture,HOLD_LOW_SIGNAL,2,unclear,0.75,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
ca82aa5c-67da-4e22-a1cc-6671cf8d5c2c,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
ca85ec67-c317-403f-9273-d43a61ee0760,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
ca8bf798-f6f8-41e0-8ce2-002a2910603c,wrong_number,nurture,RECLASSIFY,2,nurture,0.84,False,"Jev disagrees with 'wrong_number', proposes 'nurture' (conf 0.84).",2026-09-20T05:32:11.711755+00:00
ca94d029-df52-4406-9202-bb88ebca58e7,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
ca980c55-f5d5-4305-b553-78c266ec3243,needs_sequence,nurture,RECLASSIFY,5,nurture,1.0,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
caa2b2ff-6ed4-4522-adbf-808b9e8530ca,nurture,nurture,HOLD_LOW_SIGNAL,3,unclear,0.51,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
caab6b93-b841-4ec8-baa8-1f95209ddb3a,needs_sequence,nurture,RECLASSIFY,4,nurture,0.72,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.72).",2026-09-20T05:32:11.711755+00:00
cabd7b1b-c4fc-4094-90ee-062b092ddbb7,nurture,nurture,CONFIRMED,2,nurture,0.84,False,Jev agrees with existing label (conf 0.84).,2026-09-20T05:32:11.711755+00:00
cac359db-5155-46b3-8eed-a1a12622dc95,nurture,opted_out,RECLASSIFY,5,opted_out,0.71,False,"Jev disagrees with 'nurture', proposes 'opted_out' (conf 0.71).",2026-09-20T05:32:11.711755+00:00
cac3f990-108a-47f5-bda6-abc00da127d3,wrong_number,wrong_number,CONFIRMED,4,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
cac63a73-2ee7-4dec-8e24-06de3280413c,nurture,nurture,CONFIRMED,3,nurture,0.55,False,Jev agrees with existing label (conf 0.55).,2026-09-20T05:32:11.711755+00:00
cacd33e3-225e-4197-9cfa-ffeea4d0140a,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
cad19f97-453d-4202-ab3a-51f0c1ead20d,wrong_number,wrong_number,CONFIRMED,3,wrong_number,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
cad938b7-748d-443c-9b43-db7bf49c8b0e,needs_sequence,nurture,RECLASSIFY,3,nurture,0.61,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.61).",2026-09-20T05:32:11.711755+00:00
cadf101d-b132-4e96-815f-1f19e57f99dd,needs_sequence,nurture,RECLASSIFY,5,nurture,1.0,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
cae67210-3e1f-4d90-ae03-0fab1bd78f78,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
caeeb148-2acc-4f14-a1df-644c5b1c0024,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.96,False,Jev agrees with existing label (conf 0.96).,2026-09-20T05:32:11.711755+00:00
caf76d51-7f63-4c83-be3e-d7f780d69873,wrong_number,not_interested,RECLASSIFY,4,not_interested,0.85,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 0.85).",2026-09-20T05:32:11.711755+00:00
cafb8443-1ba3-4189-bf65-c2f0c3fa8622,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
cb112343-e88c-422a-a790-a7ab397a8672,not_interested,not_interested,CONFIRMED,3,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
cb129e14-a00f-4333-84c7-b658a8cdc6cb,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
cb24d334-076c-428a-a91e-ab665b475c8b,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.95,False,Jev agrees with existing label (conf 0.95).,2026-09-20T05:32:11.711755+00:00
cb26655f-098f-4185-ab74-c210dce4128e,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
cb2e9bb3-fb2a-471d-b9a0-d5c03ad860af,nurture,nurture,HOLD_LOW_SIGNAL,3,unclear,0.52,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
cb3425cb-d926-4ee0-b342-a17db32a27b6,needs_sequence,not_interested,RECLASSIFY,5,not_interested,1.0,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
cb4b06d6-483b-419c-96f7-b0e2a239e7e0,needs_sequence,not_interested,RECLASSIFY,4,not_interested,0.56,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 0.56).",2026-09-20T05:32:11.711755+00:00
cb4b9e4a-b1b8-4b96-94bb-9cee9bc467c1,wrong_number,wrong_number,CONFIRMED,4,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
cb4dc88c-c64b-446f-b4dd-a797980da376,opted_out,opted_out,CONFIRMED,2,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
cb50a216-4339-495e-9ac7-bbeffc0484d1,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
cb5d6688-805f-4604-aeb9-fb45125dc33b,needs_sequence,needs_sequence,HOLD_LOW_SIGNAL,3,unclear,0.85,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
cb6c20b1-fba3-4f4a-8803-fadb16b9fd03,nurture,nurture,CONFIRMED,5,nurture,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
cb6fe09c-3ac3-4cfc-858b-80bdd4ef9bfe,needs_sequence,nurture,RECLASSIFY,4,nurture,0.96,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.96).",2026-09-20T05:32:11.711755+00:00
cb71eab7-f164-4e68-944e-022d922b1059,needs_sequence,nurture,RECLASSIFY,4,nurture,0.95,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.95).",2026-09-20T05:32:11.711755+00:00
cb77e8aa-3b79-4b43-afe2-1ab4a9ba3159,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
cb842369-3cf1-4d6b-9c35-2d38ab9c7be4,not_interested,not_interested,CONFIRMED,4,not_interested,0.8,False,Jev agrees with existing label (conf 0.8).,2026-09-20T05:32:11.711755+00:00
cb8d7cc4-cbfc-4743-a0a4-fecffa48ca83,nurture,nurture,HOLD_LOW_SIGNAL,2,unclear,0.54,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
cb95f352-d5dc-434c-bc51-1d360f2ea73f,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.94,False,Jev agrees with existing label (conf 0.94).,2026-09-20T05:32:11.711755+00:00
cb988e09-e759-4d14-999c-f003e58d61c8,needs_sequence,nurture,RECLASSIFY,6,nurture,0.93,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.93).",2026-09-20T05:32:11.711755+00:00
cbb0b6f8-bf9b-4565-b343-b84226daf3c6,wrong_number,wrong_number,CONFIRMED,5,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
cbb1b9cf-1411-42ff-9227-8bfb71c04867,nurture,nurture,HOLD_LOW_SIGNAL,2,unclear,0.62,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
